gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1.1506412537269008,-0.39556072508664225,-0.7817497914763623,-0.5183232619045933,0.2899105236883808,-2.8994513587605124,0.09857762493083343,-1.2497900647673639,-0.7660309892106861,-0.8909915386183085,1.4381625956725241,-0.7706774838489683,1.2087631212651506,1.1960544376804947,-0.6435217135223897,-1.2186630369870102,0.44870285260635684,-0.6623283694919166,-0.17515135706997526
1.1506412537269008,-0.39556072508664225,1.279181665161003,1.929297937209054,-0.5429037719729299,0.3448928353216074,-0.9808212893250384,0.2328356383200879,1.712938724896452,-0.8909915386183085,-0.8888721906795388,-0.7706774838489683,-1.047921839906008,-1.0526256974816985,-0.6435217135223897,-1.2186630369870102,1.4493392248788302,0.23838373511980798,-0.42496848444024593
1.1506412537269008,-0.39556072508664225,1.279181665161003,1.929297937209054,-0.626185201539061,-2.8994513587605124,0.09857762493083343,-1.2497900647673639,1.712938724896452,1.4456560003274723,-0.8888721906795388,1.6963249180465305,-1.047921839906008,-1.0526256974816985,1.9800058632017385,-1.2186630369870102,1.4493392248788302,-0.9631453465147516,-0.6798264591361118
-0.8690806076707424,-0.39556072508664225,1.279181665161003,-0.5183232619045933,-0.08485590935920904,0.3448928353216074,-0.9808212893250384,-1.2497900647673639,-0.7660309892106861,1.4456560003274723,1.4381625956725241,-0.7706774838489683,1.2087631212651506,1.1960544376804947,1.9800058632017385,0.8205713717816316,-0.5519335196661166,0.18274128850286767,-0.08248605105306252
1.1506412537269008,-0.39556072508664225,1.279181665161003,1.929297937209054,-1.1258737789358475,0.3448928353216074,-0.9808212893250384,-1.2497900647673639,-0.7660309892106861,-0.8909915386183085,-0.8888721906795388,-0.7706774838489683,-1.047921839906008,-1.0526256974816985,-0.6435217135223897,-1.2186630369870102,0.44870285260635684,-0.8240392299724003,-0.9276908258307014
1.1506412537269008,-0.39556072508664225,-0.7817497914763623,1.929297937209054,1.5807726819634123,0.3448928353216074,-0.9808212893250384,-1.2497900647673639,-0.7660309892106861,1.4456560003274723,1.4381625956725241,1.6963249180465305,1.2087631212651506,1.1960544376804947,1.9800058632017385,0.8205713717816316,-0.5519335196661166,0.39140046331639466,1.4117845831936897
-0.8690806076707424,-0.39556072508664225,-0.7817497914763623,-0.5183232619045933,-1.1258737789358475,0.3448928353216074,-0.9808212893250384,1.71546134140754,0.473453867842883,0.277332230854582,0.2746452024964926,0.46282371709878106,0.08042064067957132,0.07171437009939824,-0.6435217135223897,-1.2186630369870102,-0.5519335196661166,-1.6847583260781993,-0.9389305529756098
-0.8690806076707424,-0.39556072508664225,1.279181665161003,-0.5183232619045933,0.49811409760370845,0.3448928353216074,1.1779765391867052,-1.2497900647673639,-0.7660309892106861,1.4456560003274723,-0.8888721906795388,-0.7706774838489683,-1.047921839906008,-1.0526256974816985,-0.6435217135223897,-1.2186630369870102,-0.5519335196661166,-0.40498205388856673,0.1324992754277338
-0.8690806076707424,-0.39556072508664225,1.279181665161003,-0.5183232619045933,1.5391319671803467,0.3448928353216074,-0.9808212893250384,-1.2497900647673639,-0.7660309892106861,-0.8909915386183085,-0.8888721906795388,1.6963249180465305,1.2087631212651506,-1.0526256974816985,1.9800058632017385,0.8205713717816316,-0.5519335196661166,-0.2936971606546858,0.7814970153383931
-0.8690806076707424,-0.39556072508664225,-0.7817497914763623,-0.5183232619045933,1.330928393265019,0.3448928353216074,1.1779765391867052,-1.2497900647673639,-0.7660309892106861,-0.8909915386183085,1.4381625956725241,1.6963249180465305,1.2087631212651506,1.1960544376804947,0.6682420748396743,-1.2186630369870102,-0.5519335196661166,0.4279158189087618,1.253270370671252
-0.8690806076707424,2.5280568483662367,-0.7817497914763623,-0.5183232619045933,-0.9593109198035853,0.3448928353216074,-0.9808212893250384,-1.2497900647673639,1.712938724896452,1.4456560003274723,-0.8888721906795388,1.6963249180465305,-1.047921839906008,-1.0526256974816985,-0.6435217135223897,-1.2186630369870102,-0.5519335196661166,-0.290219507741127,-0.8172009020183275
-0.8690806076707424,-0.39556072508664225,1.279181665161003,1.929297937209054,-0.9593109198035853,0.3448928353216074,-0.9808212893250384,-1.2497900647673639,1.712938724896452,-0.8909915386183085,-0.8888721906795388,-0.7706774838489683,-1.047921839906008,-1.0526256974816985,-0.6435217135223897,0.8205713717816316,1.4493392248788302,-0.6553730636647992,-0.8423143125683656
